0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913043478,0.065733948,0.186803445,0,0.913043478,0.213902589,0.186803445,1,0.913043478,0.176177124,0.186803445,1,0.913043478,0.16069064,0.186803445,1,0.913043478,0.122191755,0.186803445,0,0.913043478,0.078245586,0.191531515,1,0.913043478,0.203648397,0.191531515,0,0.913043478,0.086280614,0.186803445,1,0.913043478,0.116469229,0.186803445,0,0.913043478,0.130627196,0.191932434,0,0.913043478,0.218605965,0.186803445,0,0.913043478,0.073001499,0.186803445,0,0.913043478,0.171421644,0.186803445,0,0.913043478,0.230201374,0.186803445,1,0.913043478,0.13395754,0.191399236,1,0.913043478,0.080329519,0.186803445,0,0.913043478,0.074189425,0.186803445,0,0.913043478,0.174553662,0.186803445,0,0.913043478,0.188293653,0.182216005,0,0.913043478,0.058562321,0.193840336,1,0.913043478,0.116515104,0.186803445,0,0.913043478,0.07003409,0.192863985,0,0.913043478,0.079347679,0.186803445,0,0.913043478,0.095716338,0.186803445,0,0.913043478,0.095246075,0.186803445,1,0.913043478,0.076867378,0.193814877,0,0.913043478,0.208562314,0.186803445,0,0.913043478,0.115946784,0.186803445,1,0.913043478,0.073887125,0.189389904,0,0.913043478,0.093219046,0.186803445,1,0.913043478,0.138805249,0.186803445,1,0.913043478,0.090997961,0.186803445,0,0.954545455,0.08140224,0.186803445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013108737,0.001495604,0.025707002,0.031530099,0.005545595,0.004458751,0.011635852,0.001531389,0.012633649,0.003025925,0.021513795,0.002700972,0.01674993,0.006237832,0.006666049,0.018060648,0.007071598,0.008955573,0.032753703,0.005316876,0.006342585,0.00219922,0.064118885,0.040663337,0.039823242,0.005436734,0.007552602,0.007583196,0.007441887,0.002989768,0.005928473,0.002185598,0.045408541,0.008595879,0.042428215,0.01547221,0.076075252,0.033286779,0.001812056,0.003885095,0.036872639,0.024706359,0.005791167,0.006106717,0.008777289,0.038665073,0.091015125,0.049696956,0.002630433,0.003962695,0.020912749,0.031160365,0.010862881,0.038089828,0.01295833,0.006179679,0.030500474,0.03911378,0.009125121,0.011153724,0.025066547,0.015007791,0.014567635,0.010245449,0.040825083,0.016466477
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071687171,0.035858283,0.000243673,0.000732273,3.03E-05,6.49E-05,0.001505505,0.000845081,0.000502259,0.000625766,0.159668401,0.045229061,0.001490141,0.001631794,9.43E-05,0.000346091,4.81E-05,0.00029749,0.003445551,0.009800392,0.000260954,0.000276276,0.000579992,0.002743608,0.052111151,0.008374442,0.007769237,0.018393881,0.002149642,0.006219783,0.000661296,0.001965182,0.003816088,0.004956562,0.011129484,0.021452441,0.000464166,0.001919646,2.29E-06,2.50E-05,0.027225813,0.038421539,0.00279364,0.011164751,2.80E-05,0.000107221,0.120891429,0.07710392,1,1,3.16E-05,0.000242498,0.000491193,0.002135747,3.41E-05,4.92E-05,0.00012,0.000207636,2.45E-05,0.000101759,5.47E-05,0.000183626,0.000138262,0.000250135,0.010606785,0.020415372
0.47826087,0.441062445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.47826087,0.37050096,0.47826087,0.88587387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47826087,0.291047774,0.27539024,1,0.47826087,0.00236129,0.542185368,0,0.47826087,0.263816872,0.26616951,0,0.47826087,0.002580895,0.47254485,1,0.47826087,0.292663013,0.266956484,1,0.47826087,0.002553356,0.339407092,1,0.47826087,0.324979778,0.302931562,1,0.47826087,0.00281556,0.542185368,0,0.47826087,0.003800693,0.542185368,0,0.47826087,0.255779129,0.289474076,0,0.47826087,0.23198596,0.315835571,1,0.47826087,0.317089291,0.289314998,0,0.47826087,0.002516745,0.341151691,0,0.47826087,0.111598866,0.542185368,0,0.47826087,0.266064219,0.287948679,1,0.47826087,0.00262136,0.323759033,0,0.47826087,0.002420993,0.40065588,0,0.47826087,0.005696139,0.542185368,0,0.47826087,0.291603973,0.280751156,0,0.47826087,0.183585786,0.325034769,1,0.47826087,0.00380219,0.542185368,0,0.47826087,0.214907345,0.328199002,1,0.47826087,0.002589321,0.542185368,0,0.47826087,0.003123472,0.51444665,0,0.47826087,0.003108126,0.542185368,0,0.47826087,0.254455707,0.317440991,0,0.47826087,0.006805929,0.542185368,1,0.47826087,0.003783644,0.542185368,0,0.47826087,0.297403304,0.346430552,1,0.47826087,0.203759379,0.281168598,1,0.47826087,0.26960818,0.37763701,1,0.47826087,0.133131308,0.542185368,0,0.5,0.345992078,0.269073597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008161172,0.001529631,0.030852109,0.026223917,0.002538907,0.001421142,0.001948233,0.00039753,0.003154314,0.001075357,0.026537232,0.006197096,0.006793577,0.003431648,0.012339638,0.014989196,0.003536907,0.008594257,0.005816323,0.001436264,0.000769823,0.001050509,0.001196345,0.001543512,0.003087762,0.000929143,0.001620307,0.001944683,0.001036202,0.000663521,0.003409371,0.001006356,0.010100021,0.003432976,0.054514262,0.01265461,0.004422385,0.004238583,0.000728138,0.00184803,0.007683736,0.005600457,0.001129029,0.002029907,0.002689017,0.005499459,0.003993201,0.005957645,0.003662498,0.002390192,0.00478507,0.017866521,0.203233575,0.32357293,0.004654265,0.004112448,0.002407648,0.001569862,0.000407606,0.000765417,0.001243915,0.001259524,0.001470974,0.000975952,0.022823303,0.012636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637458411,0.091521179,1,0.527711548,0.548973211,0.213601099,0.306333832,0.040285077,0.728385183,0.101263283,0.545332411,0.059692323,0.546922216,0.223318421,0.684950563,0.436246924,0.540339461,0.42887806,1,0.136546276,0.346395637,0.123567678,1,0.652506541,0.486915628,0.058633016,0.158577109,0.13653305,0.208913186,0.057451733,0.173471674,0.072269411,1,0.198214204,1,0.213553629,0.774899031,0.222754725,0.05748211,0.07026315,0.897969757,0.434581003,0.111746442,0.103739666,0.578776315,0.33212505,0.973719011,0.472262524,0.000390749,0.000589379,0.891532486,1,0.782064856,1,0.695971262,0.110390709,0.731217811,0.278083218,0.966909693,0.77967882,1,0.682640383,0.724251271,0.209314259,0.748133435,0.321391116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47826087,0.278874949,0.261772431,0,0.47826087,0.00236129,0.542185368,0,0.47826087,0.263816872,0.26616951,0,0.47826087,0.002580895,0.47254485,1,0.47826087,0.275638676,0.261772431,1,0.47826087,0.002553356,0.339407092,1,0.47826087,0.288810389,0.259595261,1,0.47826087,0.00281556,0.542185368,0,0.47826087,0.003800693,0.542185368,0,0.47826087,0.26278138,0.260307957,1,0.47826087,0.002378568,0.258123206,1,0.47826087,0.317089291,0.289314998,0,0.47826087,0.002516745,0.341151691,0,0.47826087,0.111598866,0.542185368,0,0.47826087,0.266064219,0.287948679,1,0.47826087,0.00262136,0.323759033,0,0.47826087,0.002420993,0.40065588,0,0.47826087,0.005696139,0.542185368,0,0.47826087,0.277874695,0.253182834,1,0.47826087,0.183585786,0.325034769,1,0.47826087,0.00380219,0.542185368,0,0.47826087,0.214907345,0.328199002,1,0.47826087,0.002589321,0.542185368,0,0.47826087,0.003123472,0.51444665,0,0.47826087,0.003108126,0.542185368,0,0.47826087,0.254455707,0.317440991,0,0.47826087,0.006805929,0.542185368,1,0.47826087,0.003783644,0.542185368,0,0.47826087,0.297403304,0.346430552,1,0.47826087,0.203759379,0.281168598,1,0.47826087,0.26960818,0.37763701,1,0.47826087,0.002969499,0.257323698,0,0.5,0.345992078,0.269073597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669928,0.001050173,0.000218213,0.000688455,0.000645423,0.000400442,0.001369612,0.00182562,0.001922928,0.005309533,0.001776971,0.005003454,1.55E-05,4.53E-05,5.28E-05,0.000208136,5.55E-05,0.000303652,4.18E-05,7.86E-05,6.14E-05,0.000387485,1.30E-05,6.10E-05,0.000986517,0.001422132,0.000157523,0.000295776,3.92E-05,0.000247941,3.76E-06,7.31E-06,2.29E-05,4.03E-05,0.000106827,0.000162706,1.84E-05,4.75E-05,0.000278943,0.00102179,6.64E-05,0.000309056,0.000144954,0.000312559,4.49E-05,0.000192707,4.61E-05,0.000208107,0.007965545,0.003818833,4.56E-06,6.38E-05,5.33E-05,0.00058792,1.61E-05,3.17E-05,0,0,4.79E-06,4.99E-05,0.0002149,0.000556905,6.99E-05,7.47E-05,4.15E-05,9.55E-05
0,0,0,0,0,0,0,0,0.260869565,0.456054373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0.289421779,0.444786664,0,0.260869565,0.496123069,0.450651438,0,0.260869565,0.456214562,0.44558037,0,0.260869565,0.593184671,0.452434843,0,0.260869565,0.308251703,0.584704339,0,0.260869565,0.005665166,0.706295454,0,0.260869565,0.168929003,0.551837376,0,0.260869565,0.006246921,0.68886013,0,0.260869565,0.281515927,0.68886013,1,0.260869565,0.426189565,0.463104126,0,0.260869565,0.427912548,0.493532709,0,0.260869565,0.340676125,0.46398347,0,0.260869565,0.005583936,0.68886013,0,0.260869565,0.49843695,0.465579515,0,0.260869565,0.463552224,0.45203345,1,0.260869565,0.390535519,0.68886013,0,0.260869565,0.121685771,0.597436685,1,0.260869565,0.0126381,0.68886013,0,0.260869565,0.492295898,0.452399002,1,0.260869565,0.456762363,0.45719903,0,0.260869565,0.00843597,0.68886013,0,0.260869565,0.287405832,0.56958919,0,0.260869565,0.271102333,0.535647704,1,0.260869565,0.00693009,0.546265477,0,0.260869565,0.284519564,0.45281275,1,0.260869565,0.005565381,0.714715628,0,0.260869565,0.015100407,0.68886013,0,0.260869565,0.008394823,0.68886013,0,0.260869565,0.237121416,0.658386513,0,0.260869565,0.41043666,0.68886013,0,0.260869565,0.332454699,0.642506884,0,0.260869565,0.225484432,0.541570677,1,0.272727273,0.30497414,0.6094556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881305,0.00031941,0.004062698,0.005894145,0.000437478,0.000377158,0.003491803,0.000889356,0.002034601,0.001038041,0.002388364,0.000869888,0.001571913,0.001216536,0.001105332,0.001649495,0.004117212,0.007527174,0.005575012,0.0020702,0.001961115,0.001472128,0.001704784,0.003992881,0.000707443,0.000275324,0.000339432,0.00067003,0.002389529,0.001573443,7.60E-05,7.90E-05,0.004017458,0.002098501,0.002103277,0.001410115,0.003294911,0.00223556,0.000118227,0.00031721,0.009079665,0.011988479,0.000350825,0.000684298,0.000704493,0.001332052,0.001323613,0.002291909,0.064338882,0.015879245,0.001599133,0.005999478,0.003883511,0.008759645,0.000969988,0.001038981,0.003341111,0.004055046,0.000107622,0.000273767,0.000281013,0.000707956,0.00115139,0.000901285,0.00262697,0.004925167
0.043478261,0.025246785,0.043478261,0.050722016,0.043478261,0.050739764,0.043478261,0.042245348,0.043478261,0.015706719,0,0,0,0,0,0,0,0,0.043478261,0.029277172,0,0,0.043478261,0.043720421,0.043478261,0.025235916,0.043478261,0.025235151,0.043478261,0.048932351,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.021190907,0,0,0.043478261,0.04371945,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.170316217,0,0,0,0,0.043478261,0.015531421,0.02677187,0,0.043478261,0.017096971,0.296323947,1,0.043478261,0.014531731,0.029159715,1,0.043478261,0.018687027,0.758398477,1,0.043478261,0.014935343,0.113527104,0,0.043478261,0.018487633,0.877230984,0,0.043478261,0.016953714,0.496739609,0,0.043478261,0.020386126,0.4844914,0,0.043478261,0.027519002,0.22535182,0,0.043478261,0.013886107,0.085849921,0,0.043478261,0.017222074,0.376886227,0,0.043478261,0.017248576,0.4844914,0,0.043478261,0.018222547,0.613850131,0,0.043478261,0.017662323,0.4844914,0,0.043478261,0.014034143,0.019808841,1,0.043478261,0.018980019,0.4844914,0,0.043478261,0.017529256,0.284053691,1,0.043478261,0.041243018,1,0,0.043478261,0.015008665,0.050201803,1,0.043478261,0.014202252,0.016004965,0,0.043478261,0.027529841,0.779490163,0,0.043478261,0.016547446,0.500209952,0,0.043478261,0.018748033,0.605327076,0,0.043478261,0.02261557,0.4844914,0,0.043478261,0.022504458,0.19176112,0,0.043478261,0.018161995,0.23225394,0,0.043478261,0.049278481,1,0,0.043478261,0.02739556,1,0,0.043478261,0.017457829,0.438627881,0,0.043478261,0.022025518,0.484491263,0,0.043478261,0.017840723,0.032969366,0,0.043478261,0.021500727,0.169048042,1,0.045454545,0.019233478,0.463211969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004718467,0.000704946,0.011798113,0.007187978,0.001263453,0.000617373,0.001724752,0.000268365,0.002155047,0.000514242,0.002837641,0.001129351,0.007380888,0.009598022,0.011473969,0.005892987,0.008099612,0.052588857,0.004191332,0.001180801,0.001453204,0.000548398,0.003850329,0.002506209,0.002375136,0.00049308,0.000927072,0.002172213,0.00078296,0.000902874,0.00057006,0.000212173,0.004249959,0.002268189,0.00645741,0.002014685,0.004712232,0.001922419,0.000351593,0.000559666,0.007875198,0.008345362,0.001093072,0.003341089,0.003721087,0.003853187,0.004801119,0.003535568,0.001805466,0.002860697,0.001032132,0.002841456,0.003110303,0.004548879,0.002955755,0.000950345,0.002059551,0.001492646,0.000858721,0.001242345,0.001561761,0.00190784,0.002212486,0.001019036,0.007088869,0.004526647
0.347826087,0.862301354,0,0,0,0,0,0,0.347826087,0.536510844,0,0,0,0,0,0,0,0,0.347826087,1,0,0,0,0,0,0,0,0,0,0,0,0,0.347826087,0.724350817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347826087,0.581427226,0.540617783,1,0.347826087,0.634641183,0.528246772,0,0.347826087,0.50992633,0.522678642,1,0.347826087,0.471602105,0.576116835,1,0.347826087,0.568210619,0.562848101,1,0.347826087,0.003738245,0.596936289,0,0.347826087,0.654379409,0.596936289,1,0.347826087,0.004122125,0.582200562,0,0.347826087,0.00556441,0.582200562,0,0.347826087,0.50907688,0.535726151,1,0.347826087,0.380226871,0.550736201,1,0.347826087,0.605598243,0.55116868,1,0.347826087,0.708681226,0.535347112,1,0.347826087,0.640229571,0.539536883,1,0.347826087,0.540047161,0.562280284,1,0.347826087,0.735164342,0.530607583,1,0.347826087,0.003544459,0.582200562,0,0.347826087,0.00833944,0.582200562,0,0.347826087,0.579299884,0.54816958,1,0.347826087,0.532636884,0.561888136,1,0.347826087,0.005566601,0.582200562,0,0.347826087,0.617642137,0.554420612,1,0.347826087,0.664361488,0.582200562,0,0.347826087,0.165841898,0.582200562,1,0.347826087,0.004550457,0.582200562,1,0.347826087,0.021988826,0.581312516,1,0.347826087,0.284578841,0.543304568,0,0.347826087,0.00553945,0.582200562,0,0.347826087,0.011452675,0.590261642,1,0.347826087,0.004453614,0.582200562,1,0.347826087,0.286634072,0.582200562,1,0.347826087,0.274786261,0.557511437,1,0.363636364,0.455023545,0.582200562,1,1,0.363636364,0.684554821,0.684554823,0.9866043,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,0.981361101,0.363636364,0.684554821,0.684554823,0.996377034,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,0.992251672,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,1,0.363636364,0.684554821,0.684554823,0.002608575,0.001044596,0.003467002,0.004180577,0.001269987,0.000752662,0.001756325,0.000820406,0.002337727,0.001383228,0.003520782,0.0013303,0.001299866,0.000761579,0.003250201,0.004307431,0.00441232,0.005928419,0.003135906,0.000728972,0.003533924,0.001939385,0.0014911,0.001555962,0.002819488,0.001490467,0.000919149,0.001074107,0.000743771,0.000842535,0.000429025,0.000179628,0.002445273,0.000867732,0.004905517,0.001851362,0.00147761,0.000701674,0.001508926,0.003306054,0.003109071,0.0032983,0.000675489,0.000857684,0.00186455,0.002283992,0.003300779,0.004752099,0.002074029,0.00201606,0.002185075,0.003993499,0.004352298,0.007521993,0.005564287,0.002331788,0.00154738,0.001236428,0.000831818,0.001342752,0.002377266,0.003110728,0.000657658,0.000448996,0.002647346,0.001629226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0.543922835,0.615194349,1,0.304347826,0.299579806,0.64038728,1,0.304347826,0.45828605,0.514719178,1,0.304347826,0.471223861,0.505984361,0,0.304347826,0.495818446,0.623091774,1,0.304347826,0.003723188,0.656595737,1,0.304347826,0.568497064,0.609452926,0,0.304347826,0.004105522,0.64038728,1,0.304347826,0.034975548,0.64038728,1,0.304347826,0.435724847,0.507486627,1,0.304347826,0.355743163,0.64038728,1,0.304347826,0.622509763,0.507023077,1,0.304347826,0.570980459,0.507697728,1,0.304347826,0.55018422,0.64038728,1,0.304347826,0.499092825,0.617314538,1,0.304347826,0.003822349,0.64038728,1,0.304347826,0.342105014,0.521177642,0,0.304347826,0.008305851,0.64038728,1,0.304347826,0.486662093,0.514810476,0,0.304347826,0.510824345,0.511046348,0,0.304347826,0.005544181,0.64038728,1,0.304347826,0.486376942,0.558377991,1,0.304347826,0.00377563,0.64038728,1,0.304347826,0.004554506,0.64038728,1,0.304347826,0.136068768,0.539546687,1,0.304347826,0.003657609,0.66442341,1,0.304347826,0.009924097,0.64038728,1,0.304347826,0.432201365,0.511436062,1,0.304347826,0.034835195,0.644181739,1,0.304347826,0.291680971,0.64038728,1,0.304347826,0.378764959,0.518669124,1,0.304347826,0.41465008,0.593941759,0,0.318181818,0.630626532,0.514024931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001779231,0.000228977,0.000520493,0.000770009,0.000695563,0.00038902,0.000735894,0.00011918,0.002636344,0.000567123,0.001219033,0.000401007,0.003494456,0.00178408,0.000157499,0.000299837,0.004269125,0.005675106,0.006169383,0.001537405,0.00139091,0.000453231,0.000187197,0.000231495,0.001062384,0.000202898,0.000349431,0.000528847,0.000863186,0.00036189,0.000186766,7.79E-05,0.006671299,0.001734094,0.011977898,0.0038402,0.000347307,0.000268799,2.80E-05,6.08E-05,0.001678591,0.001698186,0.000448701,0.000742482,0.000215474,0.000316767,0.001846655,0.001511051,0.275082642,0.063571998,0.000460198,0.001026614,0.004824184,0.008975423,0.001056587,0.000412743,0.000690803,0.000651691,5.43E-05,0.000155074,0.000324729,0.000577743,0.000551036,0.000181516,0.000947755,0.000629446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173913043,0.317575234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173913043,0.244617779,0.229918259,0,0.173913043,0.268395306,0.216879615,1,0.173913043,0.201932542,0.412922212,0,0.173913043,0.301269988,0.234355128,1,0.173913043,0.241731628,0.217738711,1,0.173913043,0.005931828,0.777694859,0,0.173913043,0.122041593,0.49308838,0,0.173913043,0.006540967,0.758496998,0,0.173913043,0.008829577,0.758496998,1,0.173913043,0.21798984,0.225037414,1,0.173913043,0.273893784,0.216394129,0,0.173913043,0.017594163,0.219023765,1,0.173913043,0.286065064,0.253857425,0,0.173913043,0.280083334,0.373410465,0,0.173913043,0.225562047,0.224971271,0,0.173913043,0.006089812,0.758496998,0,0.173913043,0.005624329,0.758496998,1,0.173913043,0.013232981,0.758496998,0,0.173913043,0.238159196,0.393756715,1,0.173913043,0.224460096,0.224586241,0,0.173913043,0.088407962,0.758496998,0,0.173913043,0.005309312,0.357046486,0,0.173913043,0.237017148,0.565413409,1,0.173913043,0.007256293,0.746242369,0,0.173913043,0.007220642,0.758496998,0,0.173913043,0.063373436,0.550868418,1,0.173913043,0.01581119,0.510634684,1,0.173913043,0.008789971,0.729254918,1,0.173913043,0.005601412,0.274905526,0,0.173913043,0.070328688,0.564142136,0,0.173913043,0.280071693,0.590060381,0,0.173913043,0.179834301,0.298388417,0,0.181818182,0.065027071,0.373609454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020114077,0.00283379,0.001925079,0.001520542,0.017328789,0.00643892,0.003584518,0.001055812,0.035655534,0.006758209,0.002676562,0.00113173,0.008828272,0.006042844,0.001057115,0.00092779,0.000902366,0.001641675,0.024669769,0.00579657,0.008623915,0.006460481,0.018652813,0.023994247,0.016629496,0.003050591,0.00499458,0.006132706,0.008293541,0.004891301,0.000192949,0.000219223,0.012264054,0.005468278,0.004352601,0.007129442,0.001562199,0.001507899,0.000912261,0.001634725,0.007276671,0.014389074,0.004028765,0.004880164,0.000645372,0.003130354,0.032786267,0.02644876,0.001140157,0.00042828,0.006432736,0.024991351,0.001211007,0.00602218,0.001110144,0.000814061,0.000733877,0.00041114,0.005860463,0.013820717,0.002244661,0.004638834,0.006974127,0.005882101,0.002279933,0.003989091
